"STATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT19","WT21","WT22","WV01","WV03"
"USW00024233","2023-01-20","3.36",,,"0.00","0.0","0.0","39","47","35",,"  360","   20",,"8.9","13.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-01-21","7.83",,,"0.13","0.0","0.0","37","43","32",,"  180","  170",,"28.0","38.9","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024233","2023-01-22","4.03",,,"0.03","0.0","0.0","40","44","35",,"  130","   60",,"8.1","11.0","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024233","2023-01-23","3.80",,,"0.00","0.0","0.0","39","46","35",,"  120","  130",,"10.1","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-01-24","5.82",,,"0.00","0.0","0.0","40","44","37",,"  200","  160",,"12.1","17.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-01-25","4.25",,,"0.00","0.0","0.0","44","46","41",,"   20","  330",,"8.9","14.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-01-26","5.14",,,"0.03","0.0","0.0","42","44","39",,"  200","  140",,"14.1","21.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-01-27","5.37",,,"0.10","0.0","0.0","44","48","42",,"  190","  190",,"14.1","18.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-01-28","7.61",,,"0.08","0.0","0.0","43","44","36",,"   90","   90",,"19.9","25.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-01-29","6.26",,,"0.00","0.0","0.0","36","40","28",,"   40","  130",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-01-30","4.25",,,"0.00","0.0","0.0","31","39","24",,"  130","  140",,"10.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-01-31","3.13",,,"0.00","0.1","0.0","35","41","31",,"  130","  120",,"10.1","13.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-01","4.03",,,"0.00","0.0","0.0","38","47","32",,"  150","  150",,"12.1","13.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-02","6.26",,,"0.00","0.0","0.0","40","51","32",,"  110","   80",,"14.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-03","10.29",,,"0.21","0.0","0.0","44","50","38",,"  180","  170",,"32.0","46.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-04","8.28",,,"0.14","0.0","0.0","47","52","44",,"   70","   70",,"18.1","23.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-05","6.93",,,"0.07","0.0","0.0","45","47","42",,"   70","   70",,"21.0","28.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-06","13.20",,,"0.02","0.0","0.0","45","48","42",,"  190","  200",,"21.0","30.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-07","14.09",,,"0.40","0.0","0.0","46","50","41",,"  220","  200",,"21.9","36.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-08","6.93",,,"0.00","0.0","0.0","43","48","39",,"  220","  220",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-09","5.14",,,"0.09","0.0","0.0","46","57","42",,"  210","  210",,"18.1","28.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-10","8.72",,,"0.00","0.0","0.0","48","52","42",,"  180","  180",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-11","7.83",,,"0.00","0.0","0.0","44","48","38",,"   50","  360",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-12","7.83",,,"0.01","0.0","0.0","40","50","32",,"  200","  190",,"21.9","31.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-13","12.30",,,"0.35","0.4","0.0","45","46","33",,"  200","  210",,"23.0","33.1","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-14","6.49",,,"0.00","0.0","0.0","36","43","29",,"  360","  360",,"17.0","23.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-15","5.82",,,"0.00","0.0","0.0","36","44","28",,"  140","  150",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-16","5.14",,,"0.00","0.0","0.0","39","45","34",,"  210","  210",,"10.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-17","6.04",,,"0.20","0.0","0.0","42","46","39",,"  190","  190",,"13.0","16.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-18","7.83",,,"0.03","0.0","0.0","43","47","40",,"  180","  180",,"17.0","23.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-02-19","9.84",,,"0.05","0.0","0.0","43","48","40",,"  210","  210",,"18.1","30.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-02-20","19.24",,,"0.22","0.0","0.0","46","47","42",,"  210","  210",,"31.1","42.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-02-21","10.96",,,"0.06","0.0","0.0","42","44","35",,"  240","  240",,"23.9","36.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-22","13.65",,,"0.02","0.2","0.0","36","38","30",,"   20","   20",,"23.9","29.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-23","15.21",,,"0.00","0.0","0.0","31","35","26",,"   90","   90",,"25.1","34.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-02-24","9.84",,,"0.00","0.0","0.0","29","39","22",,"   20","  360",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-25","6.04",,,"0.02","0.0","0.0","31","42","24",,"  220","  230",,"28.0","38.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-26","12.08",,,"0.28","1.6","2.0","38","46","32",,"  240","  210",,"23.9","35.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-27","5.82",,,"0.15","0.0","0.0","37","42","32",,"  170","  170",,"14.1","18.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-02-28","10.29",,,"0.04","0.0","0.0","39","45","31",,"  200","  190",,"21.0","32.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-01","8.28",,,"0.02","0.0","0.0","35","45","28",,"  200","  220",,"19.9","29.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-02","15.21",,,"0.16","0.0","0.0","40","48","36",,"  200","  200",,"29.1","38.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-03","13.20",,,"0.22","0.0","0.0","39","42","36",,"  190","  190",,"23.0","31.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-04","8.50",,,"0.39","0.0","0.0","38","45","35",,"  200","  200",,"21.9","30.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-05","6.71",,,"0.30","0.0","0.0","39","49","29",,"  140","  130",,"14.1","19.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-06","5.37",,,"0.01","0.0","0.0","39","49","31",,"  200","   70",,"14.1","21.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-07","5.37",,,"0.03","0.0","0.0","43","51","36",,"  150","  160",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-08","6.04",,,"0.01","0.0","0.0","39","44","33",,"  110","   70",,"14.1","21.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-09","11.86",,,"0.00","0.0","0.0","39","49","33",,"   90","  120",,"25.1","42.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-10","10.51",,,"0.16","0.0","0.0","45","50","38",,"   80","  110",,"23.0","36.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-11","6.93",,,"0.03","0.0","0.0","43","52","39",,"  200","  250",,"17.0","21.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-12","4.92",,,"0.24","0.0","0.0","41","47","31",,"  130","  100",,"13.0","19.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-13","11.63",,,"0.41","0.0","0.0","44","48","37",,"  260","  260",,"21.9","30.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-14","6.71",,,"0.00","0.0","0.0","42","51","34",,"  200","  210",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-15","7.83",,,"0.00","0.0","0.0","44","51","39",,"  210","  240",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-16",,,,"0.00","0.0","0.0","43","54","33",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-17",,,,"0.00","0.0","0.0","48","62","39",,,,,,,,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-18","4.47",,,"0.00","0.0","0.0","52","65","40",,"  120","   80",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-19","5.82",,,"0.00","0.0","0.0","54","60","46",,"  220","  220",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-20","7.83",,,"0.14","0.0","0.0","49","56","46",,"  230","  210",,"17.0","23.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-21","8.95",,,"0.00","0.0","0.0","48","57","42",,"  350","  340",,"17.0","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-22","7.61",,,"0.00","0.0","0.0","48","61","38",,"  220","  210",,"21.0","27.1","    1","    1",,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-23","14.54",,,"0.04","0.0","0.0","48","50","38",,"  250","  210",,"28.0","40.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-24","14.32",,,"0.00","0.0","0.0","40","47","37",,"  210","  230",,"25.1","33.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-25","8.28",,,"0.00","0.0","0.0","40","48","36",,"  250","  240",,"13.0","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-26","8.05",,,"0.00","0.0","0.0","42","50","36",,"  220","  200",,"18.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-27","8.95",,,"0.00","0.0","0.0","42","59","32",,"  120","  120",,"21.0","27.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-28","12.30",,,"0.00","0.0","0.0","53","59","49",,"   90","   90",,"23.9","36.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-29","6.04",,,"0.00","0.0","0.0","51","61","41",,"   40","  350",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-30","11.41",,,"0.00","0.0","0.0","49","53","43",,"  220","  210",,"21.0","29.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-03-31","11.86",,,"0.40","0.0","0.0","45","48","41",,"  220","  190",,"21.9","33.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-01","15.21",,,"0.02","0.0","0.0","42","48","38",,"  210","  220",,"25.1","35.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-02","9.84",,,"0.25","0.0","0.0","40","46","35",,"  220","  210",,"19.9","23.9","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-03","4.70",,,"0.09","0.0","0.0","39","48","35",,"   20","  340",,"14.1","19.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-04","4.92",,,"0.00","0.0","0.0","42","51","35",,"  280","  200",,"10.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-05","5.37",,,"0.00","0.0","0.0","44","53","36",,"  260","  240",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-06","7.61",,,"0.45","0.0","0.0","48","53","44",,"  120","   80",,"14.1","21.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-07","9.84",,,"0.09","0.0","0.0","51","57","46",,"  250","  240",,"18.1","28.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-08","7.83",,,"0.15","0.0","0.0","47","51","45",,"  210","  200",,"15.0","23.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-09","9.40",,,"0.56","0.0","0.0","50","55","46",,"  200","  170",,"17.0","25.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-10","5.37",,,"0.67","0.0","0.0","47","47","42",,"  200","  200",,"15.0","19.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-11","12.30",,,"0.09","0.0","0.0","44","52","39",,"  210","  210",,"25.1","33.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-12","8.05",,,"0.00","0.0","0.0","45","54","38",,"  330","  340",,"21.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-13","7.61",,,"0.00","0.0","0.0","45","52","38",,"  210","  220",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-14","4.03",,,"0.00","0.0","0.0","45","56","37",,"  240","  210",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-15","5.82",,,"0.02","0.0","0.0","49","51","42",,"  260","  210",,"10.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-16","10.07",,,"0.34","0.0","0.0","48","51","38",,"  220","  220",,"21.0","34.0","    1",,"    1",,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-17","9.62",,,"0.05","0.0","0.0","43","51","36",,"  230","  220",,"25.1","36.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-18","13.65",,,"0.12","0.0","0.0","42","48","38",,"  210","  190",,"23.9","34.0",,,,"    1",,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-04-19","10.29",,,"0.02","0.0","0.0","43","51","39",,"  230","  230",,"21.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-20","8.72",,,"0.31","0.0","0.0","42","47","37",,"  170","  200",,"23.0","29.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-21","8.72",,,"0.00","0.0","0.0","45","52","43",,"  210","  190",,"17.0","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-22","4.92",,,"0.14","0.0","0.0","51","63","45",,"  250","  200",,"8.9","13.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-23","11.63",,,"0.46","0.0","0.0","53","54","45",,"  210","  210",,"21.9","29.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-24","7.83",,,"0.03","0.0","0.0","48","58","45",,"  220","  210",,"16.1","21.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-04-25","5.59",,,"0.00","0.0","0.0","50","59","44",,"  340","  350",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-26","6.26",,,"0.00","0.0","0.0","53","67","43",,"   20","   20",,"18.1","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-27","11.41",,,"0.00","0.0","0.0","57","68","50",,"   10","  350",,"18.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-28","8.05",,,"0.00","0.0","0.0","60","80","49",,"   30","   20",,"18.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-29","8.05",,,"0.00","0.0","0.0","65","76","54",,"  210","  190",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-04-30","8.50",,,"0.00","0.0","0.0","58","61","48",,"  220","  220",,"19.9","25.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-01","4.92",,,"0.02","0.0","0.0","53","56","49",,"   30","   40",,"13.0","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-02","8.72",,,"0.01","0.0","0.0","55","70","50",,"   10","   10",,"33.1","42.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-03","5.37",,,"0.00","0.0","0.0","60","73","51",,"  210","  210",,"14.1","19.0",,,"    1",,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-04","8.95",,,"0.05","0.0","0.0","56","56","48",,"  220","  230",,"17.0","25.1","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-05-05","8.72",,,"0.70","0.0","0.0","49","51","48",,"  180","  180",,"15.0","21.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-06","5.82",,,"0.00","0.0","0.0","50","62","47",,"  220","  220",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-07","8.05",,,"0.00","0.0","0.0","53","62","49",,"   40","   30",,"15.0","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-08","7.61",,,"0.01","0.0","0.0","56","66","50",,"  300","  360",,"15.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-09","8.05",,,"0.00","0.0","0.0","55","64","48",,"   20","   10",,"16.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-10","7.16",,,"0.00","0.0","0.0","57","71","45",,"   40","   30",,"16.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-11","6.49",,,"0.00","0.0","0.0","60","75","50",,"   30","   10",,"13.0","16.1",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-05-12","7.83",,,"0.00","0.0","0.0","64","82","52",,"  350","  350",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-13","10.51",,,"0.00","0.0","0.0","70","86","55",,"   10","   20",,"17.0","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-14","10.07",,,"0.00","0.0","0.0","75","89","59",,"  350","  340",,"21.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-15","8.05",,,"0.12","0.0","0.0","79","88","58",,"  210","  210",,"23.0","33.1",,,"    1",,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-16","5.37",,,"0.00","0.0","0.0","65","78","55",,"  200","  220",,"14.1","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-17","4.70",,,"0.00","0.0","0.0","66","80","54",,"  290","  300",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-18","5.59",,,"0.00","0.0","0.0","66","76","55",,"  190","  230",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-19","6.93",,,"0.00","0.0","0.0","62","76","53",,"  340","  340",,"16.1","21.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-20","5.59",,,"0.01","0.0","0.0","65","78","54",,"   20","   30",,"14.1","16.1",,,"    1",,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-21","7.38",,,"0.00","0.0","0.0","59","60","52",,"   30","   40",,"15.0","21.0","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-05-22","10.74",,,"0.01","0.0","0.0","55","65","49",,"  220","  210",,"18.1","25.9","    1",,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-05-23","6.04",,,"0.00","0.0","0.0","55","66","47",,"  230","  250",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-24","7.16",,,"0.00","0.0","0.0","60","71","54",,"  340","  340",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-25","6.93",,,"0.00","0.0","0.0","64","77","53",,"  330","  330",,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-26","6.04",,,"0.00","0.0","0.0","68","82","56",,"  280","  300",,"13.0","17.0",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-05-27","8.28",,,"0.00","0.0","0.0","62","70","51",,"  230","  210",,"14.1","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-28","4.92",,,"0.00","0.0","0.0","56","64","48",,"  200","  200",,"12.1","14.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-29","4.70",,,"0.00","0.0","0.0","56","68","48",,"  220","  240",,"8.9","14.1","    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-05-30","7.38",,,"0.00","0.0","0.0","56","63","48",,"   20","  100",,"14.1","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-05-31","7.16",,,"0.00","0.0","0.0","55","64","50",,"   40","   40",,"17.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-01","7.38",,,"0.00","0.0","0.0","57","69","50",,"  350","  360",,"13.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-02","4.92",,,"0.00","0.0","0.0","59","72","50",,"  220","  220",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-03","5.37",,,"0.00","0.0","0.0","60","74","49",,"   30","   30",,"15.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-04","12.30",,,"0.00","0.0","0.0","61","70","52",,"  340","   30",,"18.1","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-05","12.75",,,"0.00","0.0","0.0","60","73","49",,"  340","  340",,"23.0","30.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-06","9.84",,,"0.00","0.0","0.0","65","82","55",,"   30","  350",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-07","4.92",,,"0.00","0.0","0.0","71","87","56",,"  200","  210",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-08","8.72",,,"0.00","0.0","0.0","65","73","53",,"  230","  220",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-09","6.49",,,"0.19","0.0","0.0","58","56","52",,"  220","  220",,"14.1","18.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-10","5.37",,,"0.23","0.0","0.0","54","62","52",,"  150","  160",,"8.9","14.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-11","7.61",,,"0.00","0.0","0.0","60","71","54",,"  340","  340",,"14.1","21.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-12","5.14",,,"0.00","0.0","0.0","67","84","57",,"  310","  330",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-13","11.63",,,"0.00","0.0","0.0","65","66","52",,"  220","  220",,"19.9","25.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-06-14","8.95",,,"0.00","0.0","0.0","57","66","52",,"  180","  180",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-15","5.37",,,"0.00","0.0","0.0","57","72","47",,"  280","  220",,"12.1","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-16","6.49",,,"0.13","0.0","0.0","62","72","52",,"  250","  260",,"16.1","21.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-17","7.38",,,"0.07","0.0","0.0","56","59","51",,"   40","   30",,"16.1","19.9","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-18","7.38",,,"0.17","0.0","0.0","54","62","47",,"  230","  210",,"19.9","27.1","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-19","8.95",,,"0.01","0.0","0.0","52","62","47",,"  220","  210",,"16.1","23.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-20","7.61",,,"0.42","0.0","0.0","55","60","50",,"  220","  190",,"13.0","19.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-21","6.26",,,"0.00","0.0","0.0","57","71","51",,"  310","  300",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-22","8.05",,,"0.00","0.0","0.0","63","78","51",,"   30","   10",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-23","6.49",,,"0.00","0.0","0.0","68","81","54",,"  220","  220",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-24","6.49",,,"0.00","0.0","0.0","61","71","52",,"  260","  310",,"12.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-25","6.04",,,"0.00","0.0","0.0","62","79","51",,"   10","   30",,"13.0","18.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-26","7.38",,,"0.00","0.0","0.0","63","74","53",,"  200","  220",,"12.1","17.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-27","6.93",,,"0.00","0.0","0.0","61","74","54",,"  210","  210",,"13.0","17.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-28","5.82",,,"0.00","0.0","0.0","64","79","54",,"  210","  210",,"13.0","17.0","    1",,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-06-29","5.82",,,"0.00","0.0","0.0","66","81","55",,"   30","   30",,"14.1","17.0","    1","    1",,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-06-30","7.61",,,"0.00","0.0","0.0","69","79","58",,"   40","   40",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-01","9.62",,,"0.00","0.0","0.0","67","80","57",,"   30","   30",,"21.0","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-02","9.62",,,"0.00","0.0","0.0","67","80","56",,"   20","  360",,"16.1","23.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-03","7.61",,,"0.00","0.0","0.0","69","82","55",,"   10","   10",,"19.9","25.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-04","6.71",,,"0.00","0.0","0.0","73","88","58",,"  330","  350",,"13.0","19.9",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-05","5.82",,,"0.00","0.0","0.0","76","91","61",,"  350","  310",,"15.0","21.9",,,,,,,,"    1",,,,,,,,,,,,,
"USW00024233","2023-07-06","6.71",,,"0.00","0.0","0.0","73","83","57",,"  220","  190",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-07","9.17",,,"0.00","0.0","0.0","64","74","55",,"  220","  210",,"14.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-08","6.26",,,"0.00","0.0","0.0","62","74","54",,"  210","  230",,"12.1","16.1",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-09","5.14",,,"0.00","0.0","0.0","64","79","54",,"  210","  250",,"10.1","15.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-10","9.17",,,"0.00","0.0","0.0","63","73","54",,"  220","  210",,"15.0","21.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-11","5.82",,,"0.00","0.0","0.0","64","77","55",,"  280","  260",,"12.1","19.0",,,,,,,,,,,,,,,,,,,,,
"USW00024233","2023-07-12","4.47",,,"0.00","0.0","0.0","64","75","54",,"  240","  240",,"14.1","19.0",,,,,,,,,,,,,,,,,,,,,
